match,rank,guild,nickname,job_raw,observed_text,contribution,sample_date,source,source_row,matched_nickname,job_name,observed_performance,observed_unit,level,combat_power,combat_power_man,profile_job,profile_guild,profile_server,profile_source_url,profile_retrieved_at,profile_data_date,profile_timing,guild_for_fit,fit_eligible,exclusion_reason,possible_nickname_matches,extraction,nickname_raw,guild_source,nickname_correction
빅딜,1,SSIM,주식회사서영,바이퍼,3978억 934만,1500000,2026-09-14,빅딜_대항전.xlsx,2,주식회사서영,바이퍼,397809340000,absolute (image display rounded to 억/만),115,5경 8603조 2478억 2951만,5860324782951,바이퍼,SSIM,Scania 60,https://mgf.gg/contents/guild_info.php?g_name=SSIM,2026-09-16T22:22:34.619416+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,SSIM,True,,,,,,
셀린느,26,셀린느,말레이히어로,히어로,1조 2580억,200000,2026-09-14,스크린샷 2026-09-16 212404.png,26,말레이히어로,히어로,1258000000000,absolute (image display rounded to 억/만),122,24경 6324조 2509억 4408만,24632425094408,히어로,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,말레이히어로,,
셀린느,27,헤라클레스,아그리아스,캡틴,1조 1488억,190000,2026-09-14,스크린샷 2026-09-16 212404.png,27,아그리아스,캡틴,1148800000000,absolute (image display rounded to 억/만),120,17경 6716조 9928억 4335만,17671699284335,캡틴,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,아그리아스,,
셀린느,28,셀린느,걸음,섀도어,1조 725억,180000,2026-09-14,스크린샷 2026-09-16 212404.png,28,걸음,섀도어,1072500000000,absolute (image display rounded to 억/만),120,10경 3790조 2974억 300만,10379029740300,섀도어,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,걸음,,
셀린느,29,,이삼2,팔라딘,1조 555억,170000,2026-09-14,스크린샷 2026-09-16 212428.png,29,이삼2,팔라딘,1055500000000,absolute (image display rounded to 억/만),119,12경 4816조 8867억 7101만,12481688677101,팔라딘,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,이삼2,current profile; original top edge cropped,
셀린느,30,셀린느,국의,팔라딘,1조 365억,160000,2026-09-14,스크린샷 2026-09-16 212428.png,30,국의,팔라딘,1036500000000,absolute (image display rounded to 억/만),120,8경 7873조 5334억 9992만,8787353349992,팔라딘,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,국의,,
셀린느,31,셀린느,천천히걸어가,섀도어,9955억 7191만,157000,2026-09-14,스크린샷 2026-09-16 212428.png,31,천천히걸어가,섀도어,995571910000,absolute (image display rounded to 억/만),118,9경 7134조 3747억 7858만,9713437477858,섀도어,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,천천히걸어가,,
셀린느,32,헤라클레스,꼬꼬대장,비숍,9916억 4214만,154000,2026-09-14,스크린샷 2026-09-16 212428.png,32,꼬꼬대장,비숍,991642140000,absolute (image display rounded to 억/만),119,6경 123조 3836억 5298만,6012338365298,비숍,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,꼬꼬대장,,
셀린느,33,,부엉이형,나이트로드,9838억 83만,151000,2026-09-14,스크린샷 2026-09-16 212446.png,33,부엉이형,나이트로드,983800830000,absolute (image display rounded to 억/만),119,12경 5797조 5282억 3519만,12579752823519,나이트로드,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,부엉이형,current profile; original top edge cropped,
셀린느,34,헤라클레스,쏘쏘하네,캡틴,8818억 4140만,148000,2026-09-14,스크린샷 2026-09-16 212446.png,34,쏘쏘하네,캡틴,881841400000,absolute (image display rounded to 억/만),119,9경 3265조 5326억 1053만,9326553261053,캡틴,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,쏘쏘하네,,
셀린느,35,호러,로드숍,비숍,8437억 8987만,145000,2026-09-14,스크린샷 2026-09-16 212446.png,35,로드숍,비숍,843789870000,absolute (image display rounded to 억/만),120,23경 7221조 2621억 7072만,23722126217072,비숍,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,로드숍,,
셀린느,36,리안,고먀츠나나,신궁,8259억 1504만,142000,2026-09-14,스크린샷 2026-09-16 212446.png,36,고먀츠나나,신궁,825915040000,absolute (image display rounded to 억/만),118,4경 8360조 419억 1969만,4836004191969,신궁,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,고먀츠나나,,
셀린느,37,,약어,바이퍼,8169억 7359만,139000,2026-09-14,스크린샷 2026-09-16 213347.png,37,약어,바이퍼,816973590000,absolute (image display rounded to 억/만),119,9경 7717조 5279억 6925만,9771752796925,바이퍼,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,약어,current profile; original top edge cropped,
셀린느,38,헤라클레스,참이슬,팔라딘,8156억 699만,136000,2026-09-14,스크린샷 2026-09-16 213347.png,38,참OI슬,팔라딘,815606990000,absolute (image display rounded to 억/만),118,4경 9985조 2655억 8212만,4998526558212,팔라딘,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,참이I슬,,image glyphs + exact guild roster
셀린느,39,헤라클레스,유지애123,비숍,7801억 3509만,133000,2026-09-14,스크린샷 2026-09-16 213347.png,39,유지애123,비숍,780135090000,absolute (image display rounded to 억/만),118,3경 6252조 2588억 7685만,3625225887685,비숍,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,유지애123,,
셀린느,40,셀린느,하후돈,나이트로드,7725억 2403만,130000,2026-09-14,스크린샷 2026-09-16 213347.png,40,하후돈,나이트로드,772524030000,absolute (image display rounded to 억/만),119,7경 3342조 5921억 8584만,7334259218584,나이트로드,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,하후돈,,
셀린느,41,,익맹이,비숍,7677억 750만,128000,2026-09-14,스크린샷 2026-09-16 213404.png,41,익맹이,비숍,767707500000,absolute (image display rounded to 억/만),,,,,,,,,,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,,False,missing_profile,익맹;둄이,Vision OCR + visual verification against all 37 original images,익맹이,current profile; original top edge cropped,
셀린느,42,셀린느,잼포즈,아크메이지 - 썬콜,7650억 6978만,126000,2026-09-14,스크린샷 2026-09-16 213404.png,42,잼포즈,"아크메이지(썬,콜)",765069780000,absolute (image display rounded to 억/만),119,7경 1027조 7063억 5237만,7102770635237,"아크메이지(썬,콜)",셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,잼포즈,,
셀린느,43,셀린느,꽃을든남자,히어로,7432억 4290만,124000,2026-09-14,스크린샷 2026-09-16 213404.png,43,꽃을든남자,히어로,743242900000,absolute (image display rounded to 억/만),119,6경 4885조 3111억 7395만,6488531117395,히어로,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,꽃을든남자,,
셀린느,44,호러,도당이,비숍,6444억 5748만,122000,2026-09-14,스크린샷 2026-09-16 213404.png,44,도당이,비숍,644457480000,absolute (image display rounded to 억/만),117,10경 264조 4680억 1217만,10026446801217,비숍,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,도당이,,
셀린느,45,,노을뽀롱,비숍,6356억 4524만,120000,2026-09-14,스크린샷 2026-09-16 213414.png,45,노을뽀롱,비숍,635645240000,absolute (image display rounded to 억/만),118,24경 2357조 755억 8065만,24235707558065,비숍,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을뽀롱,current profile; original top edge cropped,
셀린느,46,호러,둄이,비숍,6350억 9260만,118000,2026-09-14,스크린샷 2026-09-16 213414.png,46,둄이,비숍,635092600000,absolute (image display rounded to 억/만),118,5경 6277조 7553억 6679만,5627775536679,비숍,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,둄이,,
셀린느,47,셀린느,니달리신,캡틴,6283억 1642만,116000,2026-09-14,스크린샷 2026-09-16 213414.png,47,니달리신,캡틴,628316420000,absolute (image display rounded to 억/만),119,7경 3059조 933억 2511만,7305909332511,캡틴,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,니달리신,,
셀린느,48,리안,히째히째,팔라딘,6078억 5607만,114000,2026-09-14,스크린샷 2026-09-16 213414.png,48,히째히째,팔라딘,607856070000,absolute (image display rounded to 억/만),118,3경 5918조 2339억 2336만,3591823392336,팔라딘,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,히째히째,,
셀린느,49,,힐캐,비숍,5911억 6640만,112000,2026-09-14,스크린샷 2026-09-16 213425.png,49,힐캐,비숍,591166400000,absolute (image display rounded to 억/만),118,3경 5171조 8261억 605만,3517182610605,비숍,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,힐캐,current profile; original top edge cropped,
셀린느,50,호러,카지야,보우마스터,5815억 6994만,110000,2026-09-14,스크린샷 2026-09-16 213425.png,50,카지야,보우마스터,581569940000,absolute (image display rounded to 억/만),118,3경 7401조 5842억 2501만,3740158422501,보우마스터,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,카지야,,
셀린느,51,호러,태켱,팔라딘,5815억 6831만,109000,2026-09-14,스크린샷 2026-09-16 213425.png,51,태켱,팔라딘,581568310000,absolute (image display rounded to 억/만),117,5경 4조 3212억 1972만,5000432121972,팔라딘,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,태켱,,
셀린느,52,헤라클레스,응구7,나이트로드,5173억 6539만,108000,2026-09-14,스크린샷 2026-09-16 213425.png,52,응구7,나이트로드,517365390000,absolute (image display rounded to 억/만),116,1경 7596조 7078억 2117만,1759670782117,나이트로드,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,응구7,,
셀린느,53,,악경,히어로,5081억 4047만,107000,2026-09-14,스크린샷 2026-09-16 213432.png,53,악경,히어로,508140470000,absolute (image display rounded to 억/만),118,8경 509조 7204억 3601만,8050972043601,히어로,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,악경,current profile; original top edge cropped,
셀린느,54,셀린느,김겨탱,나이트로드,5066억 3850만,106000,2026-09-14,스크린샷 2026-09-16 213432.png,54,김겨탱,나이트로드,506638500000,absolute (image display rounded to 억/만),118,5경 3594조 4156억 1520만,5359441561520,나이트로드,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,김겨탱,,
셀린느,55,호러,다이사,나이트로드,5023억 1642만,105000,2026-09-14,스크린샷 2026-09-16 213432.png,55,다이사,나이트로드,502316420000,absolute (image display rounded to 억/만),118,4경 214조 7053억 3240만,4021470533240,나이트로드,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,다이사,,
셀린느,56,셀린느,쾌감,섀도어,4854억 6113만,104000,2026-09-14,스크린샷 2026-09-16 213432.png,56,쾌감,섀도어,485461130000,absolute (image display rounded to 억/만),118,5경 5228조 9003억 4099만,5522890034099,섀도어,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,쾌감,,
셀린느,57,,떠영아,히어로,4773억 8730만,103000,2026-09-14,스크린샷 2026-09-16 213442.png,57,떠영아,히어로,477387300000,absolute (image display rounded to 억/만),117,3경 4432조 1072억 1410만,3443210721410,히어로,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,떠영아,current profile; original top edge cropped,
셀린느,58,헤라클레스,록현,비숍,4764억 9386만,102000,2026-09-14,스크린샷 2026-09-16 213442.png,58,록현,비숍,476493860000,absolute (image display rounded to 억/만),118,4경 3330조 130억 7145만,4333001307145,비숍,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,록현,,
셀린느,59,셀린느,킹몬,비숍,4105억 3450만,101000,2026-09-14,스크린샷 2026-09-16 213442.png,59,킹몬,비숍,410534500000,absolute (image display rounded to 억/만),116,5경 8774조 7748억 8940만,5877477488940,비숍,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,킹몬,,
셀린느,60,리안,딤개,아크메이지 - 불독,4033억 5284만,100000,2026-09-14,스크린샷 2026-09-16 213442.png,60,딤개,"아크메이지(불,독)",403352840000,absolute (image display rounded to 억/만),118,3경 9345조 1748억 2777만,3934517482777,"아크메이지(불,독)",리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,딤개,,
셀린느,61,,바람의새벽,섀도어,3858억 2641만,99000,2026-09-14,스크린샷 2026-09-16 213452.png,61,바람의새벽,섀도어,385826410000,absolute (image display rounded to 억/만),117,2경 9221조 4290억 1767만,2922142901767,섀도어,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,바람의새벽,current profile; original top edge cropped,
셀린느,62,셀린느,할룽,비숍,3852억 2427만,98000,2026-09-14,스크린샷 2026-09-16 213452.png,62,할룽,비숍,385224270000,absolute (image display rounded to 억/만),117,1경 6529조 5322억 4370만,1652953224370,비숍,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,할룽,,
셀린느,63,리안,이남선,비숍,3784억 9749만,97000,2026-09-14,스크린샷 2026-09-16 213452.png,63,이남선,비숍,378497490000,absolute (image display rounded to 억/만),116,1경 3161조 792억 5309만,1316107925309,비숍,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,이남선,,
셀린느,64,헤라클레스,머스탱GT,팔라딘,3310억 4312만,96000,2026-09-14,스크린샷 2026-09-16 213452.png,64,머스탱GT,팔라딘,331043120000,absolute (image display rounded to 억/만),116,2경 2767조 3150억 6295만,2276731506295,팔라딘,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,머스탱GT,,
셀린느,65,,핫잇,비숍,3232억 4368만,95000,2026-09-14,스크린샷 2026-09-16 213459.png,65,핫잇,비숍,323243680000,absolute (image display rounded to 억/만),116,1경 5275조 752억 3008만,1527507523008,비숍,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,핫잇,current profile; original top edge cropped,
셀린느,66,호러,똥으리,보우마스터,3183억 8892만,94000,2026-09-14,스크린샷 2026-09-16 213459.png,66,똥으리,보우마스터,318388920000,absolute (image display rounded to 억/만),117,2경 8269조 1138억 6803만,2826911386803,보우마스터,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,똥으리,,
셀린느,67,헤라클레스,가루0,비숍,3142억 7777만,93000,2026-09-14,스크린샷 2026-09-16 213459.png,67,가루o,비숍,314277770000,absolute (image display rounded to 억/만),115,1경 3573조 3087억 4957만,1357330874957,비숍,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,가루0,,image glyphs + exact guild roster
셀린느,68,셀린느,아이스꾸임,비숍,3123억 3640만,92000,2026-09-14,스크린샷 2026-09-16 213459.png,68,아이스꾸임,비숍,312336400000,absolute (image display rounded to 억/만),,,,,,,,,,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,False,missing_profile,,Vision OCR + visual verification against all 37 original images,아이스꾸임,,
셀린느,69,,안리뿐,나이트로드,3028억 657만,91000,2026-09-14,스크린샷 2026-09-16 213508.png,69,안리뿐,나이트로드,302806570000,absolute (image display rounded to 억/만),116,2경 3213조 7183억 2529만,2321371832529,나이트로드,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,안리뿐,current profile; original top edge cropped,
셀린느,70,호러,진짜지존법사,비숍,3025억 3794만,90000,2026-09-14,스크린샷 2026-09-16 213508.png,70,진짜지존법사,비숍,302537940000,absolute (image display rounded to 억/만),115,4경 4347조 9483억 3614만,4434794833614,비숍,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,진짜지존법사,,
셀린느,71,셀린느,망겜감별사,비숍,2972억 8556만,89000,2026-09-14,스크린샷 2026-09-16 213508.png,71,망겜감별사,비숍,297285560000,absolute (image display rounded to 억/만),116,1경 1613조 6754억 1930만,1161367541930,비숍,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,망겜감별사,,
셀린느,72,헤라클레스,웅선김,보우마스터,2949억 267만,88000,2026-09-14,스크린샷 2026-09-16 213508.png,72,웅선김,보우마스터,294902670000,absolute (image display rounded to 억/만),114,1경 3758조 2869억 1064만,1375828691064,보우마스터,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,웅선김,,
셀린느,73,,아이츄크림,비숍,2920억 2535만,87000,2026-09-14,스크린샷 2026-09-16 213524.png,73,아이츄크림,비숍,292025350000,absolute (image display rounded to 억/만),116,1경 8629조 3152억 3131만,1862931523131,비숍,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,아이츄크림,current profile; original top edge cropped,
셀린느,74,헤라클레스,귀염둥이제제,팔라딘,2861억 9994만,86000,2026-09-14,스크린샷 2026-09-16 213524.png,74,귀염둥이제제,팔라딘,286199940000,absolute (image display rounded to 억/만),115,8610조 2540억 389만,861025400389,팔라딘,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,귀염둥이제제,,
셀린느,75,헤라클레스,우유냥,비숍,2856억 1967만,85000,2026-09-14,스크린샷 2026-09-16 213524.png,75,우유냥,비숍,285619670000,absolute (image display rounded to 억/만),117,9865조 6616억 7883만,986566167883,비숍,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,우유냥,,
